acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name
0.738,https://api.spotify.com/v1/audio-analysis/5u5MSuBTlh364jDMzcyTWN,0.594,501880,0.186,5u5MSuBTlh364jDMzcyTWN,0.0,1,0.109,-19.332,0,0.873,57.825,4,https://api.spotify.com/v1/tracks/5u5MSuBTlh364jDMzcyTWN,audio_features,spotify:track:5u5MSuBTlh364jDMzcyTWN,0.819,"John - Pop Profile - Live At The BBC / 30th November, 1965"
0.786,https://api.spotify.com/v1/audio-analysis/51UslSkGPT7TrXYIsEsWAF,0.665,484661,0.118,51UslSkGPT7TrXYIsEsWAF,0.0,6,0.192,-22.503,0,0.775,115.987,3,https://api.spotify.com/v1/tracks/51UslSkGPT7TrXYIsEsWAF,audio_features,spotify:track:51UslSkGPT7TrXYIsEsWAF,0.596,"George - Pop Profile - Live At The BBC / 30th November, 1965"
0.15,https://api.spotify.com/v1/audio-analysis/7tf0cVIeb1wHHch2LadKc2,0.492,155733,0.506,7tf0cVIeb1wHHch2LadKc2,3.51e-06,4,0.118,-12.635,1,0.0348,79.472,4,https://api.spotify.com/v1/tracks/7tf0cVIeb1wHHch2LadKc2,audio_features,spotify:track:7tf0cVIeb1wHHch2LadKc2,0.961,"I Saw Her Standing There - Live At The BBC For ""Saturday Club"" / 5th October, 1963"
0.623,https://api.spotify.com/v1/audio-analysis/2HXgCRmxRuROwntAqJy5Zq,0.638,112493,0.581,2HXgCRmxRuROwntAqJy5Zq,0.0,9,0.53,-12.328,1,0.0429,96.099,4,https://api.spotify.com/v1/tracks/2HXgCRmxRuROwntAqJy5Zq,audio_features,spotify:track:2HXgCRmxRuROwntAqJy5Zq,0.959,"Glad All Over - Live At The BBC For ""Saturday Club"" / 24th August, 1963"
0.966,https://api.spotify.com/v1/audio-analysis/7sYQJ0KuMKC24iPt3MpXAo,0.678,37000,0.16,7sYQJ0KuMKC24iPt3MpXAo,0.0,6,0.315,-24.43,1,0.947,139.686,3,https://api.spotify.com/v1/tracks/7sYQJ0KuMKC24iPt3MpXAo,audio_features,spotify:track:7sYQJ0KuMKC24iPt3MpXAo,0.864,"Lift Lid Again - Live At The BBC For ""Saturday Club"" / 24th August, 1963"
0.307,https://api.spotify.com/v1/audio-analysis/3DhjiN6CumibuYkQ4lI5sD,0.753,122347,0.347,3DhjiN6CumibuYkQ4lI5sD,4.03e-06,4,0.146,-14.072,1,0.0485,124.64,4,https://api.spotify.com/v1/tracks/3DhjiN6CumibuYkQ4lI5sD,audio_features,spotify:track:3DhjiN6CumibuYkQ4lI5sD,0.951,"I'll Get You - Live At The BBC For ""Saturday Club"" / 5th October, 1963"
0.437,https://api.spotify.com/v1/audio-analysis/0Xvir6Q79hoZxetCmOuUAT,0.43,135240,0.522,0Xvir6Q79hoZxetCmOuUAT,0.0,4,0.105,-10.254,0,0.0288,155.146,4,https://api.spotify.com/v1/tracks/0Xvir6Q79hoZxetCmOuUAT,audio_features,spotify:track:0Xvir6Q79hoZxetCmOuUAT,0.905,"She Loves You - Live At The BBC For ""Saturday Club"" / 5th October, 1963"
0.228,https://api.spotify.com/v1/audio-analysis/1DkUmd3seTv3HZ3kfNgtxK,0.764,135893,0.303,1DkUmd3seTv3HZ3kfNgtxK,0.135,1,0.109,-11.923,0,0.0454,98.198,4,https://api.spotify.com/v1/tracks/1DkUmd3seTv3HZ3kfNgtxK,audio_features,spotify:track:1DkUmd3seTv3HZ3kfNgtxK,0.705,"Memphis, Tennessee - Live At The BBC For ""Saturday Club"" / 5th October, 1963"
0.722,https://api.spotify.com/v1/audio-analysis/2UpYmhDZVmzfdsgvLavmfj,0.759,33853,0.486,2UpYmhDZVmzfdsgvLavmfj,0.0,4,0.105,-11.775,1,0.137,160.833,4,https://api.spotify.com/v1/tracks/2UpYmhDZVmzfdsgvLavmfj,audio_features,spotify:track:2UpYmhDZVmzfdsgvLavmfj,0.863,"Happy Birthday Dear Saturday Club - Live At The BBC For ""Saturday Club"" / 5th October, 1963"
0.93,https://api.spotify.com/v1/audio-analysis/0qBskWkYJLLRsfxgAhx1wc,0.469,24440,0.507,0qBskWkYJLLRsfxgAhx1wc,0.0,3,0.924,-12.375,1,0.587,85.038,4,https://api.spotify.com/v1/tracks/0qBskWkYJLLRsfxgAhx1wc,audio_features,spotify:track:0qBskWkYJLLRsfxgAhx1wc,0.432,"Now Hush, Hush - Live At The BBC For ""Easy Beat"" / 20th October, 1963"
0.438,https://api.spotify.com/v1/audio-analysis/2W3J1ngxUu6l0rxM8Ak4qa,0.474,110787,0.785,2W3J1ngxUu6l0rxM8Ak4qa,9.61e-05,0,0.533,-8.422,1,0.0502,143.192,4,https://api.spotify.com/v1/tracks/2W3J1ngxUu6l0rxM8Ak4qa,audio_features,spotify:track:2W3J1ngxUu6l0rxM8Ak4qa,0.792,"From Me To You - Live At The BBC For ""Easy Beat"" / 20th October, 1963"
0.813,https://api.spotify.com/v1/audio-analysis/6PWpB4J9xKnYh71TXojz9N,0.633,162813,0.671,6PWpB4J9xKnYh71TXojz9N,0.00164,4,0.174,-9.888,1,0.0377,131.238,4,https://api.spotify.com/v1/tracks/6PWpB4J9xKnYh71TXojz9N,audio_features,spotify:track:6PWpB4J9xKnYh71TXojz9N,0.961,"Money (That's What I Want) - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963"
0.674,https://api.spotify.com/v1/audio-analysis/4EYHYNUN84Q90jUvBxerIv,0.588,143333,0.744,4EYHYNUN84Q90jUvBxerIv,5.99e-05,7,0.336,-10.502,1,0.0356,132.473,4,https://api.spotify.com/v1/tracks/4EYHYNUN84Q90jUvBxerIv,audio_features,spotify:track:4EYHYNUN84Q90jUvBxerIv,0.865,"I Want To Hold Your Hand - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963"
0.954,https://api.spotify.com/v1/audio-analysis/3xohbni06d89qSDGtITdlo,0.715,58520,0.302,3xohbni06d89qSDGtITdlo,0.0,6,0.226,-17.059,1,0.942,127.137,5,https://api.spotify.com/v1/tracks/3xohbni06d89qSDGtITdlo,audio_features,spotify:track:3xohbni06d89qSDGtITdlo,0.795,"Brian Bathtubes - Live At The BBC For ""Saturday Club"" / 21st December, 1963"
0.809,https://api.spotify.com/v1/audio-analysis/5AJaoXVdWEQhvYNsVfFflI,0.633,136000,0.45,5AJaoXVdWEQhvYNsVfFflI,8.9e-05,2,0.0922,-10.853,1,0.0322,105.697,3,https://api.spotify.com/v1/tracks/5AJaoXVdWEQhvYNsVfFflI,audio_features,spotify:track:5AJaoXVdWEQhvYNsVfFflI,0.525,"This Boy - Live At The BBC For ""Saturday Club"" / 21st December, 1963"
0.915,https://api.spotify.com/v1/audio-analysis/4lMMyBziWO4BySGjoZFvwt,0.674,44600,0.54,4lMMyBziWO4BySGjoZFvwt,0.0012,5,0.648,-14.934,1,0.845,76.971,5,https://api.spotify.com/v1/tracks/4lMMyBziWO4BySGjoZFvwt,audio_features,spotify:track:4lMMyBziWO4BySGjoZFvwt,0.958,"If I Wasn’t In America - Live At The BBC For ""Saturday Club"" / 15th February, 1964"
0.0257,https://api.spotify.com/v1/audio-analysis/2wWRMqKJh0Yg5gnhflDnWD,0.592,155640,0.563,2wWRMqKJh0Yg5gnhflDnWD,0.000995,4,0.0751,-11.998,1,0.0505,112.34,4,https://api.spotify.com/v1/tracks/2wWRMqKJh0Yg5gnhflDnWD,audio_features,spotify:track:2wWRMqKJh0Yg5gnhflDnWD,0.772,"I Got A Woman - Live At The BBC For ""Saturday Club"" / 4th April, 1964"
0.0026,https://api.spotify.com/v1/audio-analysis/76EJLnjXsq38img1CneFVq,0.407,118307,0.477,76EJLnjXsq38img1CneFVq,0.00261,7,0.0411,-11.479,1,0.0411,173.536,4,https://api.spotify.com/v1/tracks/76EJLnjXsq38img1CneFVq,audio_features,spotify:track:76EJLnjXsq38img1CneFVq,0.782,"Long Tall Sally - Live At The BBC For ""Top Gear"" / 16th July, 1964"
0.404,https://api.spotify.com/v1/audio-analysis/4aX3n1Pn6jiCbvqBL8eqyP,0.524,140173,0.88,4aX3n1Pn6jiCbvqBL8eqyP,0.000191,0,0.154,-3.865,1,0.0987,148.058,4,https://api.spotify.com/v1/tracks/4aX3n1Pn6jiCbvqBL8eqyP,audio_features,spotify:track:4aX3n1Pn6jiCbvqBL8eqyP,0.758,Love Me Do - Mono / Remastered
0.507,https://api.spotify.com/v1/audio-analysis/1euKWJfJSfPhgSendPrcXb,0.581,116160,0.821,1euKWJfJSfPhgSendPrcXb,0.0,0,0.108,-4.387,1,0.0318,136.145,4,https://api.spotify.com/v1/tracks/1euKWJfJSfPhgSendPrcXb,audio_features,spotify:track:1euKWJfJSfPhgSendPrcXb,0.968,From Me To You - Mono / Remastered
0.26,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6,0.377,140920,0.916,6nEkxYIEnrbYH7h1hJ8Xn6,0.0,4,0.074,-3.199,0,0.0481,75.533,4,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,audio_features,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,0.912,She Loves You - Mono / Remastered
0.386,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,0.49,145747,0.715,4pbG9SUmWIvsROVLF0zF9s,0.0,7,0.311,-5.549,1,0.0476,130.726,4,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,audio_features,spotify:track:4pbG9SUmWIvsROVLF0zF9s,0.866,I Want To Hold Your Hand - Remastered 2015
0.118,https://api.spotify.com/v1/audio-analysis/38Vb1J5W5LOs0i7SAF76pa,0.426,131213,0.76,38Vb1J5W5LOs0i7SAF76pa,0.0,0,0.325,-4.082,1,0.0414,171.838,4,https://api.spotify.com/v1/tracks/38Vb1J5W5LOs0i7SAF76pa,audio_features,spotify:track:38Vb1J5W5LOs0i7SAF76pa,0.955,Can't Buy Me Love - Remastered 2015
0.0487,https://api.spotify.com/v1/audio-analysis/1pctwlBtIcKIjQMzsVcGHB,0.546,152920,0.818,1pctwlBtIcKIjQMzsVcGHB,0.0,0,0.0983,-4.89,1,0.031,138.561,4,https://api.spotify.com/v1/tracks/1pctwlBtIcKIjQMzsVcGHB,audio_features,spotify:track:1pctwlBtIcKIjQMzsVcGHB,0.756,A Hard Day's Night - Remastered 2015
0.0904,https://api.spotify.com/v1/audio-analysis/5hhF25sWnZvXhimOHLjTRE,0.564,139347,0.827,5hhF25sWnZvXhimOHLjTRE,3.73e-06,7,0.127,-7.089,1,0.0283,89.847,4,https://api.spotify.com/v1/tracks/5hhF25sWnZvXhimOHLjTRE,audio_features,spotify:track:5hhF25sWnZvXhimOHLjTRE,0.912,I Feel Fine - Remastered 2015
0.265,https://api.spotify.com/v1/audio-analysis/5ylLypaOksxWd75YrGtx2N,0.636,163320,0.677,5ylLypaOksxWd75YrGtx2N,0.0,9,0.215,-5.605,1,0.0316,138.707,4,https://api.spotify.com/v1/tracks/5ylLypaOksxWd75YrGtx2N,audio_features,spotify:track:5ylLypaOksxWd75YrGtx2N,0.837,Eight Days A Week - Remastered 2015
0.0638,https://api.spotify.com/v1/audio-analysis/7nhrlsT1P4qsslp28UA1BI,0.554,190120,0.904,7nhrlsT1P4qsslp28UA1BI,0.0,4,0.259,-6.319,0,0.0536,123.443,4,https://api.spotify.com/v1/tracks/7nhrlsT1P4qsslp28UA1BI,audio_features,spotify:track:7nhrlsT1P4qsslp28UA1BI,0.801,Ticket To Ride - Remastered 2015
0.149,https://api.spotify.com/v1/audio-analysis/3Smida2eCUsLzDcmZqXEZ3,0.602,139240,0.736,3Smida2eCUsLzDcmZqXEZ3,0.0,11,0.0776,-6.51,0,0.0332,94.931,4,https://api.spotify.com/v1/tracks/3Smida2eCUsLzDcmZqXEZ3,audio_features,spotify:track:3Smida2eCUsLzDcmZqXEZ3,0.819,Help! - Remastered 2015
0.871,https://api.spotify.com/v1/audio-analysis/4E5rL7YL0hVUPqeMSpjEF2,0.401,125320,0.189,4E5rL7YL0hVUPqeMSpjEF2,0.0,0,0.0968,-11.189,1,0.0287,94.509,4,https://api.spotify.com/v1/tracks/4E5rL7YL0hVUPqeMSpjEF2,audio_features,spotify:track:4E5rL7YL0hVUPqeMSpjEF2,0.357,Yesterday - Remastered 2015
0.12,https://api.spotify.com/v1/audio-analysis/29b2b96jozyD9GPCkOrVLs,0.665,169000,0.782,29b2b96jozyD9GPCkOrVLs,4.19e-06,6,0.125,-8.438,0,0.0307,137.453,4,https://api.spotify.com/v1/tracks/29b2b96jozyD9GPCkOrVLs,audio_features,spotify:track:29b2b96jozyD9GPCkOrVLs,0.731,Day Tripper - Remastered 2015
0.0635,https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi,0.378,135693,0.677,1hTUFqJuQAMjXVGwUPWDqi,0.0,2,0.183,-8.63,1,0.0298,106.071,4,https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi,audio_features,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,0.648,We Can Work It Out - Remastered 2015
0.147,https://api.spotify.com/v1/audio-analysis/0Ui8KPWZbJJQ2Y0CIQuVqX,0.472,138200,0.856,0Ui8KPWZbJJQ2Y0CIQuVqX,2.78e-06,7,0.595,-6.03,1,0.0562,78.696,4,https://api.spotify.com/v1/tracks/0Ui8KPWZbJJQ2Y0CIQuVqX,audio_features,spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,0.841,Paperback Writer - Remastered 2015
0.158,https://api.spotify.com/v1/audio-analysis/7zRmGvtSy36Jr19U5OInJT,0.66,158800,0.557,7zRmGvtSy36Jr19U5OInJT,0.0,1,0.543,-9.597,1,0.03,110.743,4,https://api.spotify.com/v1/tracks/7zRmGvtSy36Jr19U5OInJT,audio_features,spotify:track:7zRmGvtSy36Jr19U5OInJT,0.788,Yellow Submarine - Remastered 2015
0.916,https://api.spotify.com/v1/audio-analysis/0Wv8IXRUDZOfmFJHC1VOFI,0.605,125867,0.314,0Wv8IXRUDZOfmFJHC1VOFI,0.0,0,0.359,-7.631,1,0.0327,138.148,4,https://api.spotify.com/v1/tracks/0Wv8IXRUDZOfmFJHC1VOFI,audio_features,spotify:track:0Wv8IXRUDZOfmFJHC1VOFI,0.836,Eleanor Rigby - Remastered 2015
0.0964,https://api.spotify.com/v1/audio-analysis/7afyyi8zn4FzWbcJ70F56V,0.679,180520,0.592,7afyyi8zn4FzWbcJ70F56V,0.0138,9,0.16,-5.963,1,0.0402,113.265,4,https://api.spotify.com/v1/tracks/7afyyi8zn4FzWbcJ70F56V,audio_features,spotify:track:7afyyi8zn4FzWbcJ70F56V,0.55,Penny Lane - Remastered 2015
0.437,https://api.spotify.com/v1/audio-analysis/6KqiVlOLfDzJViJVAPym1p,0.397,227760,0.625,6KqiVlOLfDzJViJVAPym1p,5.47e-06,7,0.263,-5.829,1,0.0347,104.54,4,https://api.spotify.com/v1/tracks/6KqiVlOLfDzJViJVAPym1p,audio_features,spotify:track:6KqiVlOLfDzJViJVAPym1p,0.676,All You Need Is Love - Remastered 2015
0.402,https://api.spotify.com/v1/audio-analysis/0hqjsgWRfMBf2s8xsvRq1M,0.498,207787,0.806,0hqjsgWRfMBf2s8xsvRq1M,5.74e-06,0,0.525,-5.284,1,0.0265,99.396,4,https://api.spotify.com/v1/tracks/0hqjsgWRfMBf2s8xsvRq1M,audio_features,spotify:track:0hqjsgWRfMBf2s8xsvRq1M,0.664,"Hello, Goodbye - Remastered 2015"
0.141,https://api.spotify.com/v1/audio-analysis/1raiIrqaqRAqZmQWZlLuBd,0.65,136827,0.777,1raiIrqaqRAqZmQWZlLuBd,0.343,2,0.215,-4.984,1,0.0294,109.608,4,https://api.spotify.com/v1/tracks/1raiIrqaqRAqZmQWZlLuBd,audio_features,spotify:track:1raiIrqaqRAqZmQWZlLuBd,0.574,Lady Madonna - Remastered 2015
0.0112,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,0.386,425653,0.607,0aym2LBJBk9DAYuHHutrIl,1.38e-05,10,0.088,-7.7,1,0.0261,147.207,4,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,audio_features,spotify:track:0aym2LBJBk9DAYuHHutrIl,0.532,Hey Jude - Remastered 2015
0.186,https://api.spotify.com/v1/audio-analysis/6zmQ8bzlDIfngjy0Ba3w46,0.703,191773,0.636,6zmQ8bzlDIfngjy0Ba3w46,0.0256,7,0.0959,-7.579,1,0.0376,122.921,4,https://api.spotify.com/v1/tracks/6zmQ8bzlDIfngjy0Ba3w46,audio_features,spotify:track:6zmQ8bzlDIfngjy0Ba3w46,0.218,Get Back - Remastered 2015
0.00465,https://api.spotify.com/v1/audio-analysis/1F7s27lLKshLPt9TPCgMDL,0.651,179480,0.892,1F7s27lLKshLPt9TPCgMDL,2.85e-06,4,0.127,-6.551,1,0.0313,135.309,4,https://api.spotify.com/v1/tracks/1F7s27lLKshLPt9TPCgMDL,audio_features,spotify:track:1F7s27lLKshLPt9TPCgMDL,0.962,The Ballad Of John And Yoko - Remastered 2015
0.302,https://api.spotify.com/v1/audio-analysis/7mzNk14FElnA5DOKQyBrM0,0.449,181413,0.375,7mzNk14FElnA5DOKQyBrM0,2.41e-06,0,0.144,-9.329,1,0.0286,133.845,4,https://api.spotify.com/v1/tracks/7mzNk14FElnA5DOKQyBrM0,audio_features,spotify:track:7mzNk14FElnA5DOKQyBrM0,0.466,Something - Remastered 2015
0.0601,https://api.spotify.com/v1/audio-analysis/3CEFDHJSiERlfwRujZ1CkJ,0.559,258693,0.343,3CEFDHJSiERlfwRujZ1CkJ,0.138,9,0.1,-13.072,0,0.0424,164.53,4,https://api.spotify.com/v1/tracks/3CEFDHJSiERlfwRujZ1CkJ,audio_features,spotify:track:3CEFDHJSiERlfwRujZ1CkJ,0.183,Come Together - Remastered 2015
0.58,https://api.spotify.com/v1/audio-analysis/4qsVPnhbvEooD1bSNqvvh0,0.445,230440,0.436,4qsVPnhbvEooD1bSNqvvh0,2.63e-05,0,0.112,-8.536,1,0.0332,139.848,4,https://api.spotify.com/v1/tracks/4qsVPnhbvEooD1bSNqvvh0,audio_features,spotify:track:4qsVPnhbvEooD1bSNqvvh0,0.483,Let It Be - Remastered 2015
0.667,https://api.spotify.com/v1/audio-analysis/5xhP99gVBIkpr7omcdCeiy,0.326,219440,0.365,5xhP99gVBIkpr7omcdCeiy,0.000523,3,0.0718,-8.776,1,0.0265,133.084,4,https://api.spotify.com/v1/tracks/5xhP99gVBIkpr7omcdCeiy,audio_features,spotify:track:5xhP99gVBIkpr7omcdCeiy,0.314,The Long And Winding Road - Remastered 2015
0.878,https://api.spotify.com/v1/audio-analysis/0vnk937OSml0sAtci897J8,0.0,13773,0.29,0vnk937OSml0sAtci897J8,0.0,0,0.789,-17.567,1,0.0,0.0,0,https://api.spotify.com/v1/tracks/0vnk937OSml0sAtci897J8,audio_features,spotify:track:0vnk937OSml0sAtci897J8,0.0,"Beatles Greetings - Live At The BBC For ""The Public Ear"" / 3rd November, 1963"
0.0349,https://api.spotify.com/v1/audio-analysis/5S93wKoo3IvEwMQOx7HADT,0.643,29587,0.773,5S93wKoo3IvEwMQOx7HADT,0.0514,9,0.08,-8.383,0,0.0395,139.013,4,https://api.spotify.com/v1/tracks/5S93wKoo3IvEwMQOx7HADT,audio_features,spotify:track:5S93wKoo3IvEwMQOx7HADT,0.88,"From Us To You - Live At The BBC / Opening Theme From ""From Us To You"" / 1964"
0.928,https://api.spotify.com/v1/audio-analysis/5KbTDNdnXan98j4wEDS9eL,0.646,54893,0.135,5KbTDNdnXan98j4wEDS9eL,0.0,10,0.353,-23.549,1,0.904,70.649,5,https://api.spotify.com/v1/tracks/5KbTDNdnXan98j4wEDS9eL,audio_features,spotify:track:5KbTDNdnXan98j4wEDS9eL,0.624,"Riding On A Bus - Live At The BBC For ""Top Gear"" / 26th November, 1964"
0.648,https://api.spotify.com/v1/audio-analysis/53PHRtl7ZP8gkiWiX4rm16,0.676,168333,0.661,53PHRtl7ZP8gkiWiX4rm16,0.0,4,0.0966,-9.981,1,0.0348,103.446,4,https://api.spotify.com/v1/tracks/53PHRtl7ZP8gkiWiX4rm16,audio_features,spotify:track:53PHRtl7ZP8gkiWiX4rm16,0.909,"I Got A Woman - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963"
0.28,https://api.spotify.com/v1/audio-analysis/2NZ2FttCOXIGSLP7F9EvGW,0.632,127573,0.766,2NZ2FttCOXIGSLP7F9EvGW,1.87e-06,1,0.086,-9.194,0,0.0601,90.714,4,https://api.spotify.com/v1/tracks/2NZ2FttCOXIGSLP7F9EvGW,audio_features,spotify:track:2NZ2FttCOXIGSLP7F9EvGW,0.965,"Too Much Monkey Business - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963"
0.0851,https://api.spotify.com/v1/audio-analysis/2wh66N0HWVzwSB0KV7mdQ6,0.566,151280,0.629,2wh66N0HWVzwSB0KV7mdQ6,0.833,7,0.0795,-11.637,1,0.103,134.921,4,https://api.spotify.com/v1/tracks/2wh66N0HWVzwSB0KV7mdQ6,audio_features,spotify:track:2wh66N0HWVzwSB0KV7mdQ6,0.885,"Keep Your Hands Off My Baby - Live At The BBC For ""Saturday Club"" / 26th January, 1963"
0.234,https://api.spotify.com/v1/audio-analysis/07Ff2IljWccaYecJVpc2R5,0.613,117813,0.485,07Ff2IljWccaYecJVpc2R5,2.32e-06,9,0.142,-12.902,1,0.0306,125.476,4,https://api.spotify.com/v1/tracks/07Ff2IljWccaYecJVpc2R5,audio_features,spotify:track:07Ff2IljWccaYecJVpc2R5,0.79,"I'll Be On My Way - Live At The BBC For ""Side By Side"" / 24th June, 1963"
0.701,https://api.spotify.com/v1/audio-analysis/3FuRBetiFz4ijeLdGCxQ5Y,0.474,115547,0.615,3FuRBetiFz4ijeLdGCxQ5Y,0.0,2,0.926,-10.302,1,0.0358,68.108,4,https://api.spotify.com/v1/tracks/3FuRBetiFz4ijeLdGCxQ5Y,audio_features,spotify:track:3FuRBetiFz4ijeLdGCxQ5Y,0.923,"Young Blood - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963"
0.879,https://api.spotify.com/v1/audio-analysis/5RuE7nwp4TWsRvLXG7Yjy2,0.699,136000,0.752,5RuE7nwp4TWsRvLXG7Yjy2,0.000236,2,0.265,-9.565,1,0.0354,128.916,4,https://api.spotify.com/v1/tracks/5RuE7nwp4TWsRvLXG7Yjy2,audio_features,spotify:track:5RuE7nwp4TWsRvLXG7Yjy2,0.968,"A Shot Of Rhythm And Blues - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963"
0.351,https://api.spotify.com/v1/audio-analysis/40ivgem49lDsPqJAKZLOr1,0.491,128093,0.53,40ivgem49lDsPqJAKZLOr1,7.73e-06,9,0.588,-11.611,1,0.03,129.228,4,https://api.spotify.com/v1/tracks/40ivgem49lDsPqJAKZLOr1,audio_features,spotify:track:40ivgem49lDsPqJAKZLOr1,0.897,"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 18th June, 1963"
0.00388,https://api.spotify.com/v1/audio-analysis/3tBJOP6rkrMciM74yAscpw,0.451,121173,0.809,3tBJOP6rkrMciM74yAscpw,0.442,2,0.139,-10.967,1,0.0425,94.578,4,https://api.spotify.com/v1/tracks/3tBJOP6rkrMciM74yAscpw,audio_features,spotify:track:3tBJOP6rkrMciM74yAscpw,0.894,"Some Other Guy - Live At The BBC For ""Easy Beat"" / 23rd June, 1963"
0.0183,https://api.spotify.com/v1/audio-analysis/0ZDJsHfAMmnvYmnu5DLPer,0.405,124653,0.722,0ZDJsHfAMmnvYmnu5DLPer,0.0,2,0.122,-11.698,1,0.0317,140.796,4,https://api.spotify.com/v1/tracks/0ZDJsHfAMmnvYmnu5DLPer,audio_features,spotify:track:0ZDJsHfAMmnvYmnu5DLPer,0.932,"Thank You Girl - Live At The BBC For ""Easy Beat"" / 23rd June, 1963"
0.583,https://api.spotify.com/v1/audio-analysis/6GGYXa8pIYOCUgNnl3fnP8,0.803,28160,0.349,6GGYXa8pIYOCUgNnl3fnP8,0.0,1,0.457,-19.668,0,0.887,102.36,3,https://api.spotify.com/v1/tracks/6GGYXa8pIYOCUgNnl3fnP8,audio_features,spotify:track:6GGYXa8pIYOCUgNnl3fnP8,0.95,"Sha La La La La! - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963"
0.326,https://api.spotify.com/v1/audio-analysis/1Xgu0QTqRtOKPeEHd3EVik,0.531,163547,0.525,1Xgu0QTqRtOKPeEHd3EVik,0.0,4,0.432,-13.038,0,0.0298,114.533,4,https://api.spotify.com/v1/tracks/1Xgu0QTqRtOKPeEHd3EVik,audio_features,spotify:track:1Xgu0QTqRtOKPeEHd3EVik,0.786,"Baby It's You - Live At The BBC For ""Pop Go The Beatles"" / 11th June, 1963"
0.609,https://api.spotify.com/v1/audio-analysis/6zsbf8RSb8YODtTclmMgAb,0.671,175640,0.657,6zsbf8RSb8YODtTclmMgAb,0.596,9,0.118,-9.806,1,0.0299,104.73,4,https://api.spotify.com/v1/tracks/6zsbf8RSb8YODtTclmMgAb,audio_features,spotify:track:6zsbf8RSb8YODtTclmMgAb,0.957,"That's All Right (Mama) - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
0.311,https://api.spotify.com/v1/audio-analysis/2CkSHHcBZQXxg90xAcUkhn,0.484,156227,0.706,2CkSHHcBZQXxg90xAcUkhn,6.55e-06,9,0.0838,-11.505,1,0.0352,155.618,4,https://api.spotify.com/v1/tracks/2CkSHHcBZQXxg90xAcUkhn,audio_features,spotify:track:2CkSHHcBZQXxg90xAcUkhn,0.979,"Carol - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
0.784,https://api.spotify.com/v1/audio-analysis/1HUvm2nsmG5K9kUZq3ylie,0.744,31147,0.173,1HUvm2nsmG5K9kUZq3ylie,0.0,1,0.506,-23.719,1,0.93,102.31,3,https://api.spotify.com/v1/tracks/1HUvm2nsmG5K9kUZq3ylie,audio_features,spotify:track:1HUvm2nsmG5K9kUZq3ylie,0.649,"What Is It, George? - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
0.319,https://api.spotify.com/v1/audio-analysis/1QnLZL2cCxNUCdWgo3AYR0,0.742,119120,0.413,1QnLZL2cCxNUCdWgo3AYR0,2.62e-06,5,0.305,-11.965,1,0.0401,123.777,4,https://api.spotify.com/v1/tracks/1QnLZL2cCxNUCdWgo3AYR0,audio_features,spotify:track:1QnLZL2cCxNUCdWgo3AYR0,0.969,"Soldier Of Love - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
0.82,https://api.spotify.com/v1/audio-analysis/3DNENIsGC1h2tXNfPlq62g,0.744,25693,0.182,3DNENIsGC1h2tXNfPlq62g,0.0,0,0.276,-21.994,0,0.954,115.387,4,https://api.spotify.com/v1/tracks/3DNENIsGC1h2tXNfPlq62g,audio_features,spotify:track:3DNENIsGC1h2tXNfPlq62g,0.88,"A Little Rhyme - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
0.61,https://api.spotify.com/v1/audio-analysis/569Uf7t8MiSwnHgjk1yrLF,0.521,159947,0.63,569Uf7t8MiSwnHgjk1yrLF,0.0,7,0.597,-11.097,1,0.0728,132.092,4,https://api.spotify.com/v1/tracks/569Uf7t8MiSwnHgjk1yrLF,audio_features,spotify:track:569Uf7t8MiSwnHgjk1yrLF,0.883,"Clarabella - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963"
